timestamp,symbol,ob_signal,ob_confidence,bid_ask_ratio,spread_pct,bid_wall_conc,ask_wall_conc,indicator_filter_passed,filter_reason,rsi,ema_fast,ema_slow,atr,volume_ratio
2026-06-01 01:15:45 UTC,ETHUSDT,NEUTRAL,LOW,0.9436,0.03093,0.4642,0.3093,True,Balanced book,,,,,
2026-06-01 01:15:45 UTC,SOLUSDT,NEUTRAL,LOW,0.8396,0.01214,0.4486,0.7834,True,Balanced book,,,,,
2026-06-01 01:15:46 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:46 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003905,0.03
2026-06-01 01:15:47 UTC,ETHUSDT,NEUTRAL,LOW,1.0335,0.03392,0.4642,0.2904,True,Balanced book,,,,,
2026-06-01 01:15:47 UTC,SOLUSDT,NEUTRAL,LOW,0.8602,0.01214,0.4827,0.7849,True,Balanced book,,,,,
2026-06-01 01:15:48 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:48 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003905,0.03
2026-06-01 01:15:48 UTC,ETHUSDT,NEUTRAL,LOW,1.1686,0.03741,0.4642,0.3035,True,Balanced book,,,,,
2026-06-01 01:15:49 UTC,SOLUSDT,NEUTRAL,LOW,0.9717,0.01214,0.4893,0.8364,True,Balanced book,,,,,
2026-06-01 01:15:49 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:50 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003905,0.03
2026-06-01 01:15:50 UTC,ETHUSDT,NEUTRAL,LOW,1.1966,0.0439,0.4642,0.3628,True,Balanced book,,,,,
2026-06-01 01:15:50 UTC,SOLUSDT,NEUTRAL,LOW,0.9639,0.01214,0.5188,0.8797,True,Balanced book,,,,,
2026-06-01 01:15:51 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:51 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003905,0.03
2026-06-01 01:15:51 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:51 UTC,SOLUSDT,NEUTRAL,LOW,0.9639,0.01214,0.5188,0.8797,True,Balanced book,,,,,
2026-06-01 01:15:51 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:52 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003905,0.03
2026-06-01 01:15:52 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:52 UTC,SOLUSDT,NEUTRAL,LOW,1.0524,0.01215,0.5362,0.9516,True,Balanced book,,,,,
2026-06-01 01:15:52 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:53 UTC,XRPUSDT,SHORT,HIGH,0.7022,0.03006,0.6466,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:53 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:53 UTC,SOLUSDT,NEUTRAL,LOW,1.0524,0.01215,0.5362,0.9516,True,Balanced book,,,,,
2026-06-01 01:15:53 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:53 UTC,XRPUSDT,SHORT,HIGH,0.7105,0.03006,0.6469,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:54 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:54 UTC,SOLUSDT,NEUTRAL,LOW,1.1217,0.0243,0.5163,0.9516,True,Balanced book,,,,,
2026-06-01 01:15:54 UTC,BNBUSDT,NEUTRAL,LOW,0.8752,0.00282,0.3931,0.365,True,Balanced book,,,,,
2026-06-01 01:15:54 UTC,XRPUSDT,SHORT,HIGH,0.7299,0.03006,0.6449,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:55 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:55 UTC,SOLUSDT,NEUTRAL,LOW,1.0362,0.01215,0.5492,0.8919,True,Balanced book,,,,,
2026-06-01 01:15:55 UTC,BNBUSDT,SHORT,MODERATE,0.761,0.00565,0.3931,0.3174,True,"EMA downtrend, RSI=42.8",42.78,710.41959,711.041609,2.436265,0.06
2026-06-01 01:15:55 UTC,XRPUSDT,SHORT,HIGH,0.6583,0.02254,0.715,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:56 UTC,ETHUSDT,NEUTRAL,LOW,1.0491,0.04639,0.451,0.362,True,Balanced book,,,,,
2026-06-01 01:15:56 UTC,SOLUSDT,NEUTRAL,LOW,1.0855,0.01215,0.5492,0.9308,True,Balanced book,,,,,
2026-06-01 01:15:56 UTC,XRPUSDT,SHORT,HIGH,0.7299,0.03006,0.6449,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:57 UTC,ETHUSDT,LONG,HIGH,1.2315,0.04639,0.451,0.3628,True,"EMA uptrend, RSI=45.9",45.92,2009.328352,2008.54974,5.336372,0.06
2026-06-01 01:15:57 UTC,SOLUSDT,NEUTRAL,LOW,1.0855,0.0243,0.5492,0.9308,True,Balanced book,,,,,
2026-06-01 01:15:57 UTC,XRPUSDT,SHORT,HIGH,0.7299,0.03006,0.6449,0.4733,False,EMA trend UP (fast=1.3336 > slow=1.3329),46.67,1.333556,1.332879,0.003905,0.03
2026-06-01 01:15:58 UTC,ETHUSDT,NEUTRAL,LOW,1.1598,0.05038,0.451,0.3999,True,Balanced book,,,,,
2026-06-01 01:15:58 UTC,SOLUSDT,NEUTRAL,LOW,0.9155,0.0243,0.5908,0.8776,True,Balanced book,,,,,
2026-06-01 01:15:58 UTC,XRPUSDT,SHORT,HIGH,0.7299,0.03006,0.6449,0.4733,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.15,1.333496,1.332852,0.003905,0.03
2026-06-01 01:15:59 UTC,ETHUSDT,NEUTRAL,LOW,1.0726,0.05138,0.451,0.3698,True,Balanced book,,,,,
2026-06-01 01:15:59 UTC,SOLUSDT,NEUTRAL,LOW,0.9155,0.0243,0.5908,0.8776,True,Balanced book,,,,,
2026-06-01 01:15:59 UTC,XRPUSDT,SHORT,HIGH,0.7326,0.01503,0.6449,0.475,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.15,1.333496,1.332852,0.003905,0.03
2026-06-01 01:17:04 UTC,BTCUSDT,LONG,HIGH,1.2193,0.00693,0.9791,0.6179,True,"EMA uptrend, RSI=43.0",43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:04 UTC,ETHUSDT,SHORT,HIGH,0.6877,0.00299,0.7444,0.4768,False,EMA trend UP (fast=2009.5124 > slow=2008.6334),47.15,2009.512352,2008.633376,5.499039,0.31
2026-06-01 01:17:05 UTC,SOLUSDT,NEUTRAL,LOW,0.9382,0.01214,0.856,0.9494,True,Balanced book,,,,,
2026-06-01 01:17:05 UTC,BNBUSDT,LONG,MODERATE,1.3519,0.00141,0.3357,0.4119,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:05 UTC,XRPUSDT,NEUTRAL,LOW,0.8444,0.02255,0.6451,0.5026,True,Balanced book,,,,,
2026-06-01 01:17:05 UTC,BTCUSDT,NEUTRAL,LOW,1.1932,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:05 UTC,ETHUSDT,SHORT,HIGH,0.64,0.00299,0.7254,0.4768,False,EMA trend UP (fast=2009.5124 > slow=2008.6334),47.15,2009.512352,2008.633376,5.499039,0.31
2026-06-01 01:17:06 UTC,SOLUSDT,NEUTRAL,LOW,0.9382,0.01214,0.856,0.9494,True,Balanced book,,,,,
2026-06-01 01:17:06 UTC,BNBUSDT,LONG,MODERATE,1.3795,0.00141,0.3357,0.4203,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:06 UTC,XRPUSDT,NEUTRAL,LOW,0.8444,0.02255,0.6451,0.5026,True,Balanced book,,,,,
2026-06-01 01:17:06 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:07 UTC,ETHUSDT,SHORT,HIGH,0.6043,0.00299,0.7091,0.4768,False,EMA trend UP (fast=2009.5124 > slow=2008.6334),47.15,2009.512352,2008.633376,5.499039,0.31
2026-06-01 01:17:07 UTC,SOLUSDT,NEUTRAL,LOW,0.9668,0.02429,0.856,0.9783,True,Balanced book,,,,,
2026-06-01 01:17:07 UTC,BNBUSDT,LONG,MODERATE,1.3795,0.00141,0.3357,0.4203,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:07 UTC,XRPUSDT,NEUTRAL,LOW,0.8444,0.02255,0.6451,0.5026,True,Balanced book,,,,,
2026-06-01 01:17:07 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:08 UTC,ETHUSDT,SHORT,HIGH,0.5566,0.00299,0.6842,0.4768,False,EMA trend UP (fast=2009.5124 > slow=2008.6334),47.15,2009.512352,2008.633376,5.499039,0.31
2026-06-01 01:17:08 UTC,SOLUSDT,NEUTRAL,LOW,0.9668,0.02429,0.856,0.9783,True,Balanced book,,,,,
2026-06-01 01:17:08 UTC,BNBUSDT,LONG,MODERATE,1.3446,0.00141,0.3357,0.4097,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:09 UTC,XRPUSDT,NEUTRAL,LOW,0.8444,0.02255,0.6451,0.5026,True,Balanced book,,,,,
2026-06-01 01:17:09 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:09 UTC,ETHUSDT,SHORT,HIGH,0.4973,0.00299,0.6465,0.4768,False,EMA trend UP (fast=2009.5124 > slow=2008.6334),47.15,2009.512352,2008.633376,5.499039,0.31
2026-06-01 01:17:09 UTC,SOLUSDT,NEUTRAL,LOW,0.9379,0.02429,0.789,0.9034,True,Balanced book,,,,,
2026-06-01 01:17:10 UTC,BNBUSDT,LONG,MODERATE,1.2521,0.00141,0.3357,0.3815,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:10 UTC,XRPUSDT,NEUTRAL,LOW,0.8399,0.02255,0.6451,0.4999,True,Balanced book,,,,,
2026-06-01 01:17:10 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:11 UTC,ETHUSDT,SHORT,HIGH,0.4782,0.00299,0.647,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:11 UTC,SOLUSDT,NEUTRAL,LOW,0.9448,0.02429,0.8488,0.9791,True,Balanced book,,,,,
2026-06-01 01:17:12 UTC,BNBUSDT,LONG,MODERATE,1.2522,0.00141,0.3357,0.3815,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:12 UTC,XRPUSDT,NEUTRAL,LOW,0.8399,0.02255,0.6451,0.4999,True,Balanced book,,,,,
2026-06-01 01:17:12 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:12 UTC,ETHUSDT,SHORT,HIGH,0.4782,0.00299,0.647,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:12 UTC,SOLUSDT,NEUTRAL,LOW,1.0144,0.01214,0.7929,0.9791,True,Balanced book,,,,,
2026-06-01 01:17:13 UTC,BNBUSDT,LONG,MODERATE,1.2522,0.00141,0.3357,0.3815,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:13 UTC,XRPUSDT,NEUTRAL,LOW,0.8399,0.02255,0.6451,0.4999,True,Balanced book,,,,,
2026-06-01 01:17:13 UTC,BTCUSDT,NEUTRAL,LOW,1.1931,0.00693,0.9807,0.6179,True,Balanced book,,,,,
2026-06-01 01:17:14 UTC,ETHUSDT,SHORT,HIGH,0.4542,0.00299,0.5755,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:14 UTC,SOLUSDT,NEUTRAL,LOW,0.8935,0.02429,0.8172,0.8719,True,Balanced book,,,,,
2026-06-01 01:17:15 UTC,BNBUSDT,LONG,MODERATE,1.2812,0.00141,0.3357,0.3904,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:15 UTC,XRPUSDT,SHORT,HIGH,0.809,0.02255,0.6451,0.4948,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003931,0.03
2026-06-01 01:17:16 UTC,BTCUSDT,LONG,HIGH,1.5934,0.00652,0.9828,0.6766,True,"EMA uptrend, RSI=43.2",43.2,73741.566775,73739.055849,147.291708,0.17
2026-06-01 01:17:16 UTC,ETHUSDT,SHORT,HIGH,0.4306,0.00299,0.5796,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:16 UTC,SOLUSDT,NEUTRAL,LOW,0.9701,0.01214,0.8218,0.9511,True,Balanced book,,,,,
2026-06-01 01:17:17 UTC,BNBUSDT,LONG,MODERATE,1.3447,0.00141,0.3357,0.4097,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:17 UTC,XRPUSDT,SHORT,HIGH,0.8129,0.02255,0.6451,0.4971,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003931,0.03
2026-06-01 01:17:18 UTC,BTCUSDT,LONG,HIGH,1.2503,0.00231,0.9834,0.6766,True,"EMA uptrend, RSI=43.2",43.2,73741.566775,73739.055849,147.291708,0.17
2026-06-01 01:17:18 UTC,ETHUSDT,SHORT,HIGH,0.3976,0.03091,0.5685,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:18 UTC,SOLUSDT,NEUTRAL,LOW,0.9502,0.02429,0.8145,0.8036,True,Balanced book,,,,,
2026-06-01 01:17:18 UTC,BNBUSDT,LONG,MODERATE,1.3116,0.00141,0.3357,0.3996,False,EMA trend DOWN (fast=710.5796 < slow=711.1143),44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:19 UTC,XRPUSDT,SHORT,HIGH,0.7536,0.02254,0.7153,0.5111,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003931,0.03
2026-06-01 01:17:19 UTC,BTCUSDT,LONG,HIGH,1.2503,0.00231,0.9834,0.6766,True,"EMA uptrend, RSI=43.2",43.2,73741.566775,73739.055849,147.291708,0.17
2026-06-01 01:17:20 UTC,ETHUSDT,SHORT,HIGH,0.3976,0.02642,0.5685,0.4768,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:20 UTC,SOLUSDT,NEUTRAL,LOW,1.106,0.01214,0.7557,0.8775,True,Balanced book,,,,,
2026-06-01 01:17:20 UTC,BNBUSDT,SHORT,HIGH,0.7538,0.05076,0.3345,0.3894,True,"EMA downtrend, RSI=44.4",44.44,710.57959,711.114337,2.477599,0.23
2026-06-01 01:17:20 UTC,XRPUSDT,SHORT,HIGH,0.716,0.04509,0.6451,0.4721,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.32,1.333516,1.332861,0.003931,0.03
2026-06-01 01:17:21 UTC,BTCUSDT,LONG,HIGH,1.3195,0.00231,0.9792,0.6766,True,"EMA uptrend, RSI=43.0",43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:21 UTC,ETHUSDT,SHORT,HIGH,0.4148,0.02642,0.5336,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:21 UTC,SOLUSDT,NEUTRAL,LOW,1.0704,0.02428,0.7892,0.8997,True,Balanced book,,,,,
2026-06-01 01:17:22 UTC,XRPUSDT,SHORT,HIGH,0.732,0.04509,0.6451,0.4827,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.5,1.333536,1.33287,0.003931,0.03
2026-06-01 01:17:22 UTC,BTCUSDT,LONG,HIGH,1.3161,0.00231,0.9817,0.6766,True,"EMA uptrend, RSI=43.0",43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:22 UTC,ETHUSDT,SHORT,HIGH,0.4148,0.02642,0.5336,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:23 UTC,SOLUSDT,NEUTRAL,LOW,1.1047,0.02428,0.7892,0.8965,True,Balanced book,,,,,
2026-06-01 01:17:23 UTC,XRPUSDT,SHORT,HIGH,0.732,0.04509,0.6451,0.4827,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.5,1.333536,1.33287,0.003931,0.03
2026-06-01 01:17:23 UTC,BTCUSDT,LONG,HIGH,1.3194,0.00693,0.9793,0.6766,True,"EMA uptrend, RSI=43.0",43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:24 UTC,ETHUSDT,SHORT,HIGH,0.4223,0.02642,0.5241,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:24 UTC,SOLUSDT,NEUTRAL,LOW,0.8365,0.01214,0.7753,0.68,True,Balanced book,,,,,
2026-06-01 01:17:24 UTC,XRPUSDT,SHORT,HIGH,0.7644,0.06012,0.6451,0.5002,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.5,1.333536,1.33287,0.003931,0.03
2026-06-01 01:17:24 UTC,BTCUSDT,SHORT,HIGH,0.3182,0.00924,0.3329,0.6766,False,EMA trend UP (fast=73740.5468 > slow=73738.5922),43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:25 UTC,ETHUSDT,SHORT,HIGH,0.3842,0.01844,0.5759,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:25 UTC,SOLUSDT,NEUTRAL,LOW,0.8606,0.01214,0.7486,0.68,True,Balanced book,,,,,
2026-06-01 01:17:25 UTC,XRPUSDT,SHORT,HIGH,0.7756,0.0526,0.6451,0.5075,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.5,1.333536,1.33287,0.003931,0.03
2026-06-01 01:17:26 UTC,BTCUSDT,LONG,HIGH,1.4192,0.00843,0.9104,0.6766,True,"EMA uptrend, RSI=43.0",43.02,73740.546775,73738.592213,147.291708,0.17
2026-06-01 01:17:26 UTC,ETHUSDT,SHORT,HIGH,0.4596,0.01844,0.5693,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:26 UTC,SOLUSDT,NEUTRAL,LOW,0.9549,0.01214,0.7611,0.7672,True,Balanced book,,,,,
2026-06-01 01:17:26 UTC,XRPUSDT,SHORT,HIGH,0.7756,0.0526,0.6451,0.5075,False,EMA trend UP (fast=1.3335 > slow=1.3329),46.5,1.333536,1.33287,0.003931,0.03
2026-06-01 01:17:27 UTC,ETHUSDT,SHORT,HIGH,0.4596,0.01844,0.5693,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:27 UTC,SOLUSDT,NEUTRAL,LOW,0.9549,0.01214,0.7611,0.7672,True,Balanced book,,,,,
2026-06-01 01:17:27 UTC,XRPUSDT,NEUTRAL,LOW,0.9549,0.00751,0.6355,0.4575,True,Balanced book,,,,,
2026-06-01 01:17:28 UTC,ETHUSDT,SHORT,HIGH,0.4596,0.01844,0.5693,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:28 UTC,SOLUSDT,NEUTRAL,LOW,0.8989,0.01214,0.7448,0.7044,True,Balanced book,,,,,
2026-06-01 01:17:28 UTC,XRPUSDT,NEUTRAL,LOW,0.9584,0.00751,0.6331,0.4575,True,Balanced book,,,,,
2026-06-01 01:17:29 UTC,ETHUSDT,SHORT,HIGH,0.3342,0.01844,0.4692,0.4669,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:29 UTC,SOLUSDT,NEUTRAL,LOW,0.8756,0.01214,0.7448,0.6853,True,Balanced book,,,,,
2026-06-01 01:17:29 UTC,XRPUSDT,LONG,HIGH,1.2126,0.00751,0.5641,0.4575,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:30 UTC,ETHUSDT,SHORT,HIGH,0.3342,0.01844,0.4692,0.4669,False,EMA trend UP (fast=2009.5604 > slow=2008.6552),47.47,2009.560352,2008.655194,5.499039,0.31
2026-06-01 01:17:30 UTC,SOLUSDT,NEUTRAL,LOW,0.8757,0.01214,0.7448,0.6853,True,Balanced book,,,,,
2026-06-01 01:17:30 UTC,XRPUSDT,LONG,HIGH,1.2126,0.00751,0.5641,0.4575,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:31 UTC,ETHUSDT,SHORT,HIGH,0.3342,0.01844,0.4692,0.4669,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:31 UTC,SOLUSDT,NEUTRAL,LOW,0.8896,0.01214,0.7448,0.6803,True,Balanced book,,,,,
2026-06-01 01:17:31 UTC,XRPUSDT,LONG,HIGH,1.4461,0.00751,0.5821,0.473,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:32 UTC,ETHUSDT,SHORT,HIGH,0.3413,0.01844,0.4692,0.4768,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:32 UTC,SOLUSDT,SHORT,HIGH,0.7317,0.01214,0.75,0.5427,False,EMA trend UP (fast=82.5126 > slow=82.3542),51.49,82.512595,82.354202,0.277536,0.12
2026-06-01 01:17:32 UTC,XRPUSDT,LONG,HIGH,1.3973,0.00751,0.6191,0.4807,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:33 UTC,ETHUSDT,SHORT,HIGH,0.2852,0.01296,0.4546,0.4724,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:33 UTC,SOLUSDT,SHORT,HIGH,0.7436,0.01214,0.75,0.5353,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.12
2026-06-01 01:17:34 UTC,XRPUSDT,LONG,HIGH,1.3973,0.00751,0.6191,0.4807,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:34 UTC,ETHUSDT,SHORT,HIGH,0.5875,0.00199,0.3309,0.4595,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:34 UTC,SOLUSDT,SHORT,HIGH,0.7572,0.01214,0.75,0.5268,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.12
2026-06-01 01:17:35 UTC,XRPUSDT,LONG,HIGH,1.3973,0.00751,0.6191,0.4807,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:35 UTC,ETHUSDT,SHORT,HIGH,0.5875,0.00199,0.3309,0.4595,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:36 UTC,SOLUSDT,SHORT,HIGH,0.6497,0.01214,0.7748,0.4157,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.12
2026-06-01 01:17:36 UTC,XRPUSDT,LONG,HIGH,1.3973,0.00751,0.6191,0.4807,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:37 UTC,ETHUSDT,SHORT,HIGH,0.4692,0.0015,0.3804,0.4595,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:37 UTC,SOLUSDT,SHORT,HIGH,0.6558,0.01214,0.7748,0.4102,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.12
2026-06-01 01:17:37 UTC,XRPUSDT,LONG,HIGH,1.6443,0.00751,0.6224,0.5624,True,"EMA uptrend, RSI=47.5",47.46,1.333636,1.332915,0.003931,0.08
2026-06-01 01:17:38 UTC,ETHUSDT,SHORT,HIGH,0.4692,0.0015,0.3804,0.4595,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.499039,0.31
2026-06-01 01:17:38 UTC,SOLUSDT,SHORT,HIGH,0.6726,0.01214,0.7748,0.3951,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:38 UTC,XRPUSDT,LONG,HIGH,1.5947,0.00751,0.6267,0.5492,True,"EMA uptrend, RSI=48.6",48.6,1.333756,1.33297,0.003998,0.19
